line,text
3655,"Not so easy for those who didnt get a good result in m1/m2 in HKDSELam tsz kin is a good professor as he draws graphs and explains the concept very clearlyAbsoulute grading implying that it is harder to get a better grade if you are not hardworking enoughOnly webwork is required but it can be difficult for those who didn't study well in HKDSE since most of the topics in math 1013 are about secondary calculus. Better revise frequently to understand the conceptBasic DSE M2 Stuff with little new stuff. Easy to understand if you attend the tutorials and read through all the ppt.Explained tonnes of examples during lesson, but not much in teaching solving skills. And also useless notes. Tutorials are good though.Skipped all the lessons, taken DSE M2 before, didn't finish several WebWork. Mid-term and final exmaination >50%. Got a C at the end.Almost weekly WebWork. Everyone have their unique WebWork question but they are similar, you can take reference from your peers' WebWork answer or you can google it. Most of the questions are 'google-able'.if you have studied M2 in secondary school and had got good grade in DSE, you are quite likely to be ensured that you can get at lease B range in math1013.If you are M1 student like me, you should pay more effort on attending the lessons and do more exercises. Don't skip the tutorials when you met a bad lecturer like mine.All in all, I do not recommend Dr Ye as a good choice as her mainland accent is a bit hard to be understood. But she won't count attendance so if you have confidence in your exam performance, just ignore her lectures and do exercises instead.Content"
3656,"The comtent covers the most important parts of the book. From corporation itself to its investing and financing. The class also includes a tutorial, whose schedule is decided in The first one or two weeks. My schedule totally conflicted with all its tutorials, even the later added one. So I have never been to one. But I think it's ok since the tutorial slides are very easy."
3657,Teaching
3658,"Well, what you learnt in class is just NOT ENOUGH! You have no idea what is going to be in the exam! For example, the first part about corporation is covered too little, but it was highly required in the exam!"
3659,Grading
3660,10% participation(9% PRS 1% bonus card)
3661,15% homework 9out of 10
3662,30% midterm
3663,45%final
3664,"I scored about 87% in total and got a B£«... pretty disappointed. But as I said before, the class is full of experts, so you just can't expect a good grade."
3665,Workload
3666,A bit of heavy I think. The homework is just sContent
3667,"The comtent covers the most important parts of the book. From corporation itself to its investing and financing. The class also includes a tutorial, whose schedule is decided in The first one or two weeks. My schedule totally conflicted with all its tutorials, even the later added one. So I have never been to one. But I think it's ok since the tutorial slides are very easy."
3668,Teaching
3669,"Well, what you learnt in class is just NOT ENOUGH! You have no idea what is going to be in the exam! For example, the first part about corporation is covered too little, but it was highly required in the exam!"
3670,Grading
3671,10% participation(9% PRS 1% bonus card)
3672,15% homework 9out of 10
3673,30% midterm
3674,45%final
3675,"I scored about 87% in total and got a B£«... pretty disappointed. But as I said before, the class is full of experts, so you just can't expect a good grade."
3676,Workload
3677,"A bit of heavy I think. The homework is just sThis is an introductory course in one-variable calculus, the first in the Calculus I and II sequence, designed for students that have taken HKDSE Mathematics Extended Module M1/M2. Topics include functions and their limits, continuity, derivatives and rules of differentiation, applications of derivatives, and basic integral calculus."
3678,"The exam paper seems to be a little bit easier than beforeThis is an introductory course in one-variable calculus, the first in the Calculus I and II sequence, designed for students that have taken HKDSE Mathematics Extended Module M1/M2. Topics include functions and their limits, continuity, derivatives and rules of differentiation, applications of derivatives, and basic integral calculus."
3679,"Better than nothingThe content is a bit easy for university level. It covers a lot of high school knowledge.The principles are however very useful.The teaching is simple but easily understandable. The Professor is very nice. The class is very relaxing. In lectures, there is no attendance taken so you can go to the class freely.Simple basic M2 stuff with deeper explanation. It won't be hard if you have studied M2 before."
3680,1. Functions
3681,2. Limit
3682,3. Differentiation
3683,4. Introduction to IntegralFrederick is a funny person. He makes jokes about the politics. Not boring at all.
3684,He has his own notes provided which is easy to read and understand.
3685,"Interactive lectures with the use of iPad as ""whiteboard"" which makes the content easy to understand.Most of them are covered in M2 in DSE. To get good grades, you need to utilise the questions provided in the textbook and most importantly, past papers.Lectures are basically useless and you have to go to tutorials to learn again and get exercises. You will see more question types in tutorial class.Need to compete with science and engineering students, who in general have more mathematical intelligence. Business students can still get good grades if enough effort have been paid.There are online assignments with unlimited trials (not sure if I remembered correctly). Mid-term and final exams could be difficult.The topics were not too difficult to understand as most of it are based on the HKDSE M2 sylllabus if you have studied M2."
3686,The topics are:
3687,"limits, differentiation, applications of differentiation, and basic integration."
3688,"However, the questions that appear in the midterm and final are not as easy as the webwork or examples on the lecture notes.His English is not fluent enough, but ok for you to understand it. His explanation is very clear, but you may find his teaching a bit slow and the exmples in the lecture notes are too easy.This course is learning what you have learnt in secondary schools."
3689,"Excel in high school maths see this course as heaven but other see this course as a purgatory.For Prof.Zhu, despite his accents he is able to explain the concepts in math, and will always encourage us to think and sometime he will call someone to show how to solve the math problem."
3690,"For Prof.Ku, his lessons are more boring, and so there were less people attending his course. He is just saying about his notes, ignore his speech and just go through his notes, you will be fine, since his notes are quite good.No Commentwebwork every weekIt covers the basic of calculus. It's not that much different from high school math.The teaching is really good and the pace is just right. However, it can be a bit too slow for those who are good in calculusThe grading is not so good compared to other courses in HKUST.There is not too much workload. There are 9 webworks, 1 midterm and 1 final. However, do not expect the midterm and final to be similar with webworks. In order to get a satisfactory grade, we need to do a lot of exercises.Fundamentals of calculus, review of your highschool Math, but a lot harder.I really like professor Zhu, I think he cares about the student and teaches enthusiasticly.I think the grading for math department is quite hard. Additionally in my class the mean is really high so its quite hard to get a good score. Expect c+ if you only get the mean.webwork every week, not too hard. But its not enough for the exams because the exams are a lot harder. I suggest to practice a lot.The content is simple in the first half part but difficult in the last part.Some students might have learned some parts in high http://school.So I think you may find it easy to follow the pace at first.He is very friendly and always encourages students to do presentation in class to show the solution of math problems.It's either M2 stuff (if you're in HKDSE) or basic math (if you learnt it before) or unknown stuff. I don't have anything else to say really."
